Date,Day of Week,Lecture_No,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendence Percentage,Previous Lecture Attendence,Gap Since Previous Lecture,Practical/ Theory,Internal Test Week,Assignment Due,Holiday Before/ After,Special Event,Weather,Faculty Experience,Start Time Minutes,End Time Minutes,Day of Semester,Week Number,Days Since Last Holiday,Consecutive Lecture Count (Day),Previous Lecture Attendance,Rolling Avg Attendance (Prev 3),Historical Avg Attendance,Monthly Avg Attendance,Macro Historical Avg Attendance,Lunch Time Slot,Week Before Exam
2026-07-01,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,A,Computer Lab,103,89,86.41,86.41,0.0,Theory,No,No,No,No,Cloudy,14,870,930,17,3,2.0,6,86.41,92.23666666666668,91.12428571428572,86.41,80.76640625,After Lunch,0
2026-07-01,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,B,Computer Lab,102,87,85.29,7.84,0.0,Theory,No,No,No,No,Cloudy,14,870,930,17,3,2.0,6,7.84,64.05333333333333,76.47142857142856,7.84,80.81015503875969,After Lunch,0
2026-07-02,Thursday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,95,92.23,95.15,0.0,Theory,No,No,No,No,Sunny,12,510,555,18,3,3.0,1,95.15,95.15,96.11857142857143,95.15,80.84461538461538,Before Lunch,0
2026-07-02,Thursday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,96,94.12,92.16,0.0,Theory,No,No,No,No,Sunny,12,510,555,18,3,3.0,1,92.16,90.85333333333331,94.12,92.16,80.93152671755726,Before Lunch,0
2026-07-02,Thursday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,95,92.23,92.23,0.0,Theory,No,No,No,No,Sunny,12,555,615,18,3,3.0,2,92.23,94.17666666666668,95.85933333333334,94.17666666666668,81.0314393939394,Before Lunch,0
2026-07-02,Thursday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,96,94.12,94.12,0.0,Theory,No,No,No,No,Sunny,12,555,615,18,3,3.0,2,94.12,92.81333333333333,94.11999999999999,92.81333333333333,81.11563909774435,Before Lunch,0
2026-07-02,Thursday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,92,89.32,95.15,0.0,Theory,No,No,No,No,Sunny,9,615,675,18,3,3.0,3,95.15,96.44333333333334,96.44333333333334,,81.21268656716418,Before Lunch,0
2026-07-02,Thursday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,91,89.22,92.16,0.0,Theory,No,No,No,No,Sunny,9,615,675,18,3,3.0,3,92.16,95.42666666666666,95.42666666666666,,81.27274074074074,Before Lunch,0
2026-07-02,Thursday,4,11.15 AM,12.15 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,92,89.32,97.09,0.0,Theory,No,No,No,No,Sunny,6,675,735,18,3,3.0,4,97.09,96.76666666666667,96.76666666666667,97.09,81.33117647058825,Before Lunch,0
2026-07-02,Thursday,4,11.15 AM,12.15 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,90,88.24,96.08,0.0,Theory,No,No,No,No,Sunny,6,675,735,18,3,3.0,4,96.08,96.40666666666668,96.40666666666668,96.08,81.3894890510949,Before Lunch,0
2026-07-03,Friday,5,01.30 AM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,85,82.52,89.32,1.25,Theory,No,No,No,No,Rainy,6,90,870,19,3,4.0,1,89.32,94.5,94.905,93.205,81.43913043478261,Before Lunch,0
2026-07-03,Friday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,93,90.29,92.23,0.0,Theory,No,No,No,No,Rainy,12,510,555,19,3,4.0,2,92.23,93.20333333333333,95.63250000000001,93.69,81.44690647482015,Before Lunch,0
2026-07-03,Friday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,95,93.14,94.12,0.0,Theory,No,No,No,No,Rainy,12,510,555,19,3,4.0,1,94.12,93.46666666666665,94.12,93.14,81.51007142857142,Before Lunch,0
2026-07-03,Friday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,93,90.29,90.29,0.0,Theory,No,No,No,No,Rainy,12,555,615,19,3,4.0,3,90.29,91.58333333333333,95.31823529411766,93.01,81.59255319148936,Before Lunch,0
2026-07-03,Friday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,95,93.14,93.14,0.0,Theory,No,No,No,No,Rainy,12,555,615,19,3,4.0,2,93.14,93.79333333333334,94.06235294117647,93.14,81.6538028169014,Before Lunch,0
2026-07-03,Friday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,91,88.35,89.32,0.0,Theory,No,No,No,No,Rainy,9,615,675,19,3,4.0,4,89.32,93.85333333333334,94.6625,89.32,81.73412587412587,Before Lunch,0
2026-07-03,Friday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,94,92.16,89.22,0.0,Theory,No,No,No,No,Rainy,9,615,675,19,3,4.0,3,89.22,93.14,93.875,89.22,81.78006944444445,Before Lunch,0
2026-07-03,Friday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,90,87.38,97.09,0.0,Theory,No,No,No,No,Rainy,7,675,735,19,3,4.0,5,97.09,96.12,96.36250000000001,97.09,81.85165517241379,Before Lunch,0
2026-07-03,Friday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,94,92.16,96.08,0.0,Theory,No,No,No,No,Rainy,7,675,735,19,3,4.0,4,96.08,94.44666666666667,94.85499999999999,96.08,81.88952054794521,Before Lunch,0
2026-07-03,Friday,5,01.30 PM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,90,88.24,88.24,1.25,Theory,No,No,No,No,Rainy,6,810,870,19,3,4.0,5,88.24,94.12,94.365,92.16,81.95938775510204,After Lunch,0
2026-07-03,Friday,6,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,85,82.52,82.52,0.0,Theory,No,No,No,No,Rainy,6,870,930,19,3,4.0,6,82.52,89.64333333333333,92.428,89.64333333333333,82.00182432432433,After Lunch,0
2026-07-03,Friday,6,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,90,88.24,88.24,0.0,Theory,No,No,No,No,Rainy,6,870,930,19,3,4.0,6,88.24,90.85333333333331,93.14,90.85333333333334,82.00530201342282,After Lunch,0
2026-07-04,Saturday,1,08.30 AM,09.15 AM,MAD Practical,OL,3,MCA,A,Computer Lab,103,101,98.06,79.61,0.0,Practical,No,No,Yes,No,Cloudy,12,510,555,20,3,5.0,1,79.61,79.61,79.61,,82.04686666666667,Before Lunch,0
2026-07-04,Saturday,1,08.30 AM,09.15 AM,MAD Practical,OL,3,MCA,B,Computer Lab,102,100,98.04,83.33,0.0,Practical,No,No,Yes,No,Cloudy,12,510,555,20,3,5.0,1,83.33,83.33,83.33,,82.15291390728477,Before Lunch,0
2026-07-04,Saturday,2,09.15 AM,10.15 AM,Project Meeting,Project Guides,3,MCA,A,Seminar Hall,103,101,98.06,,0.0,Practical,No,No,Yes,No,Cloudy,11,555,615,20,3,0.0,2,,,,,82.25743421052631,Before Lunch,0
2026-07-04,Saturday,2,09.15 AM,10.15 AM,Project Meeting,Project Guides,3,MCA,B,Seminar Hall,102,100,98.04,,0.0,Practical,No,No,Yes,No,Cloudy,11,555,615,20,3,0.0,2,,,,,82.36071895424837,Before Lunch,0
2026-07-06,Monday,1,10.00 AM,11.15 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,79,76.7,86.41,0.0,Theory,No,No,Yes,No,Rainy,5,600,675,22,4,2.0,1,86.41,89.32333333333334,90.535,86.41,82.46253246753247,Before Lunch,0
2026-07-06,Monday,1,10.00 AM,11.15 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,81,79.41,85.29,0.0,Theory,No,No,Yes,No,Rainy,5,600,675,22,4,2.0,1,85.29,61.76333333333334,77.57375,46.565000000000005,82.42535483870968,Before Lunch,0
2026-07-06,Monday,2,11.15 AM,12.15 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,79,76.7,76.7,0.0,Theory,No,No,Yes,No,Rainy,5,675,735,22,4,0.0,2,76.7,83.17333333333333,88.99777777777778,83.17333333333333,82.40602564102564,Before Lunch,0
2026-07-06,Monday,2,11.15 AM,12.15 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,81,79.41,79.41,0.0,Theory,No,No,Yes,No,Rainy,5,675,735,22,4,0.0,2,79.41,57.51333333333334,77.77777777777777,57.51333333333334,82.36968152866243,Before Lunch,0
2026-07-06,Monday,3,01.30 PM,02.30 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,75,72.82,88.35,1.25,Practical,No,No,Yes,No,Rainy,11,810,870,22,4,0.0,3,88.35,90.29,91.25999999999999,,82.35094936708862,After Lunch,0
2026-07-06,Monday,3,01.30 PM,02.30 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,77,75.49,96.08,1.25,Practical,No,No,Yes,No,Rainy,11,810,870,22,4,0.0,3,96.08,92.81,91.175,,82.29100628930819,After Lunch,0
2026-07-06,Monday,4,02.30 PM,03.30 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,75,72.82,72.82,0.0,Practical,No,No,Yes,No,Rainy,11,870,930,22,4,0.0,4,72.82,83.17333333333333,87.572,72.82,82.2485,After Lunch,0
2026-07-06,Monday,4,02.30 PM,03.30 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,77,75.49,75.49,0.0,Practical,No,No,Yes,No,Rainy,11,870,930,22,4,0.0,4,75.49,89.21666666666665,88.038,75.49,82.18993788819876,After Lunch,0
2026-07-07,Tuesday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,74,71.84,90.29,0.0,Theory,No,No,No,No,Cloudy,12,510,555,23,4,1.0,1,90.29,90.93666666666667,95.03888888888889,92.55666666666667,82.14858024691358,Before Lunch,0
2026-07-07,Tuesday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,70,68.63,93.14,0.0,Theory,No,No,No,No,Cloudy,12,510,555,23,4,1.0,1,93.14,93.46666666666665,94.01111111111112,93.14,82.08533742331288,Before Lunch,0
2026-07-07,Tuesday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,74,71.84,71.84,0.0,Theory,No,No,No,No,Cloudy,12,555,615,23,4,1.0,2,71.84,84.14,93.8178947368421,89.59714285714287,82.00329268292684,Before Lunch,0
2026-07-07,Tuesday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,70,68.63,68.63,0.0,Theory,No,No,No,No,Cloudy,12,555,615,23,4,1.0,2,68.63,84.97,92.67526315789473,89.63857142857144,81.94169696969696,Before Lunch,0
2026-07-07,Tuesday,3,10.15 AM,11.15 AM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,89,86.41,87.38,0.0,Theory,No,No,No,No,Cloudy,7,615,675,23,4,1.0,3,87.38,93.20666666666666,94.566,92.235,81.86150602409639,Before Lunch,0
2026-07-07,Tuesday,3,10.15 AM,11.15 AM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,88,86.27,92.16,0.0,Theory,No,No,No,No,Cloudy,7,615,675,23,4,1.0,3,92.16,93.46666666666665,94.316,94.12,81.88874251497006,Before Lunch,0
2026-07-07,Tuesday,4,11.15 AM,12.15 PM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,89,86.41,88.35,0.0,Theory,No,No,No,No,Cloudy,9,675,735,23,4,1.0,4,88.35,90.94,93.4,88.835,81.91482142857143,Before Lunch,0
2026-07-07,Tuesday,4,11.15 AM,12.15 PM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,89,87.25,92.16,0.0,Theory,No,No,No,No,Cloudy,9,675,735,23,4,1.0,4,92.16,91.17999999999999,93.532,90.69,81.9414201183432,Before Lunch,0
2026-07-07,Tuesday,5,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,84,81.55,91.26,1.25,Practical,No,No,No,No,Cloudy,10,810,870,23,4,1.0,5,91.26,91.90666666666668,92.23,,81.97264705882353,After Lunch,0
2026-07-07,Tuesday,5,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,80,78.43,87.25,1.25,Practical,No,No,No,No,Cloudy,10,810,870,23,4,1.0,5,87.25,88.88666666666666,89.705,,81.97017543859648,After Lunch,0
2026-07-07,Tuesday,6,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,84,81.55,81.55,0.0,Practical,No,No,No,No,Cloudy,10,870,930,23,4,1.0,6,81.55,88.02333333333333,90.09400000000001,81.55,81.94959302325582,After Lunch,0
2026-07-07,Tuesday,6,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,80,78.43,78.43,0.0,Practical,No,No,No,No,Cloudy,10,870,930,23,4,1.0,6,78.43,84.31,87.45,78.43,81.94728323699421,After Lunch,0
2026-07-08,Wednesday,1,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,82,79.61,71.84,0.0,Theory,Yes,No,No,No,Sunny,12,555,615,24,4,2.0,1,71.84,77.99,92.71900000000001,87.3775,81.92706896551724,Before Lunch,1
2026-07-08,Wednesday,1,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,80,78.43,68.63,0.0,Theory,Yes,No,No,No,Sunny,12,555,615,24,4,2.0,1,68.63,76.8,91.473,87.0125,81.91382857142857,Before Lunch,1
2026-07-08,Wednesday,2,10.15 AM,11.15 AM,Software Testing & Quality Assurance,DPY,3,MCA,A,Computer Lab,103,83,80.58,82.52,0.0,Theory,Yes,No,No,No,Sunny,10,615,675,24,4,2.0,2,82.52,84.78666666666666,90.77666666666666,87.8625,81.89403409090909,Before Lunch,1
2026-07-08,Wednesday,2,10.15 AM,11.15 AM,Software Testing & Quality Assurance,DPY,3,MCA,B,Computer Lab,102,82,80.39,88.24,0.0,Theory,Yes,No,No,No,Sunny,10,615,675,24,4,2.0,2,88.24,88.24,92.32333333333332,90.19999999999999,81.88661016949153,Before Lunch,1
2026-07-08,Wednesday,3,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,85,82.52,86.41,0.0,Theory,Yes,No,No,No,Sunny,7,675,735,24,4,2.0,3,86.41,90.29333333333334,93.20666666666666,90.29333333333334,81.87820224719101,Before Lunch,1
2026-07-08,Wednesday,3,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,83,81.37,86.27,0.0,Theory,Yes,No,No,No,Sunny,7,675,735,24,4,2.0,3,86.27,91.50333333333333,92.97500000000001,91.50333333333333,81.8817877094972,Before Lunch,1
2026-07-08,Wednesday,4,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,A,Computer Lab,103,78,75.73,76.7,1.25,Theory,Yes,No,No,No,Sunny,14,810,870,24,4,2.0,4,76.7,79.93666666666667,87.768,81.555,81.87894444444444,After Lunch,1
2026-07-08,Wednesday,4,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,B,Computer Lab,102,79,77.45,79.41,1.25,Theory,Yes,No,No,No,Sunny,14,810,870,24,4,2.0,4,79.41,81.37,77.941,62.9875,81.84497237569062,After Lunch,1
2026-07-08,Wednesday,5,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,A,Computer Lab,103,78,75.73,75.73,0.0,Theory,Yes,No,No,No,Sunny,14,870,930,24,4,2.0,5,75.73,76.37666666666667,86.67363636363636,80.39,81.82082417582417,After Lunch,1
2026-07-08,Wednesday,5,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,JSP,3,MCA,B,Computer Lab,102,79,77.45,77.45,0.0,Theory,Yes,No,No,No,Sunny,14,870,930,24,4,2.0,5,77.45,78.75666666666666,77.89636363636363,65.88,81.78754098360656,After Lunch,1
2026-07-09,Thursday,1,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,85,82.52,79.61,0.0,Theory,Yes,No,No,No,Rainy,12,555,615,25,4,3.0,1,79.61,74.43,92.09476190476191,86.51444444444445,81.76396739130435,Before Lunch,1
2026-07-09,Thursday,1,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,89,87.25,78.43,0.0,Theory,Yes,No,No,No,Rainy,12,555,615,25,4,3.0,1,78.43,71.89666666666666,90.85190476190476,86.05888888888889,81.76805405405406,Before Lunch,1
2026-07-09,Thursday,2,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,85,82.52,86.41,0.0,Theory,Yes,No,No,No,Rainy,9,615,675,25,4,3.0,2,86.41,88.02666666666666,92.235,88.02666666666666,81.79752688172043,Before Lunch,1
2026-07-09,Thursday,2,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,89,87.25,87.25,0.0,Theory,Yes,No,No,No,Rainy,9,615,675,25,4,3.0,2,87.25,89.54333333333334,92.485,89.54333333333334,81.80139037433156,Before Lunch,1
2026-07-09,Thursday,3,11.15 AM,12.15 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,85,82.52,80.58,0.0,Theory,Yes,No,No,No,Rainy,6,675,735,25,4,3.0,3,80.58,81.87333333333333,89.32000000000001,86.40599999999999,81.83037234042554,Before Lunch,1
2026-07-09,Thursday,3,11.15 AM,12.15P PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,89,87.25,80.39,0.0,Theory,Yes,No,No,No,Rainy,6,675,735,25,4,3.0,3,80.39,85.62333333333333,90.61857142857141,88.238,81.83402116402117,Before Lunch,1
2026-07-10,Friday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,77,74.76,82.52,0.0,Theory,Yes,No,No,No,Cloudy,12,510,555,26,4,4.0,1,82.52,77.99,91.65954545454545,86.11500000000001,81.86252631578947,Before Lunch,1
2026-07-10,Friday,1,08.30 AM,09.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,74,72.55,87.25,0.0,Theory,Yes,No,No,No,Cloudy,12,510,555,26,4,4.0,1,87.25,78.10333333333334,90.68818181818182,86.178,81.82534031413613,Before Lunch,1
2026-07-10,Friday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,77,74.76,74.76,0.0,Theory,Yes,No,No,No,Cloudy,12,555,615,26,4,4.0,2,74.76,78.96333333333332,90.92478260869565,85.08272727272728,81.77703125000001,Before Lunch,1
2026-07-10,Friday,2,09.15 AM,10.15 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,74,72.55,72.55,0.0,Theory,Yes,No,No,No,Cloudy,12,555,615,26,4,4.0,2,72.55,79.41000000000001,89.89956521739131,84.93909090909091,81.74067357512953,Before Lunch,1
2026-07-10,Friday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,79,76.7,82.52,0.0,Theory,Yes,No,No,No,Cloudy,9,615,675,26,4,4.0,3,82.52,85.75999999999999,90.84714285714286,86.64999999999999,81.69329896907216,Before Lunch,1
2026-07-10,Friday,3,10.15 AM,11.15 AM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,78,76.47,87.25,0.0,Theory,Yes,No,No,No,Cloudy,9,615,675,26,4,4.0,3,87.25,88.88666666666666,91.73714285714286,88.97,81.6676923076923,Before Lunch,1
2026-07-10,Friday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,83,80.58,82.52,0.0,Theory,Yes,No,No,No,Cloudy,7,675,735,26,4,4.0,4,82.52,85.43666666666667,91.67999999999999,88.35,81.64117346938775,Before Lunch,1
2026-07-10,Friday,4,11.15 AM,12.15 PM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,83,81.37,81.37,0.0,Theory,Yes,No,No,No,Cloudy,7,675,735,26,4,4.0,4,81.37,86.60000000000001,91.31714285714285,88.97,81.63578680203045,Before Lunch,1
2026-07-10,Friday,5,01.30 PM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,80,77.67,82.52,1.25,Theory,Yes,No,No,No,Cloudy,6,810,870,26,4,4.0,5,82.52,81.87333333333333,88.47,85.75833333333333,81.63444444444445,After Lunch,1
2026-07-10,Friday,5,01.30 PM,02.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,82,80.39,87.25,1.25,Theory,Yes,No,No,No,Cloudy,6,810,870,26,4,4.0,5,87.25,85.29333333333334,90.19749999999999,88.07333333333332,81.61452261306533,After Lunch,1
2026-07-10,Friday,6,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,A,Computer Lab,103,80,77.67,77.67,0.0,Theory,Yes,No,No,No,Cloudy,6,870,930,26,4,4.0,6,77.67,80.25666666666666,87.27,84.60285714285715,81.6084,After Lunch,1
2026-07-10,Friday,6,02.30 PM,03.30 PM,Software Testing & Quality Assurance,AAB,3,MCA,B,Computer Lab,102,82,80.39,80.39,0.0,Theory,Yes,No,No,No,Cloudy,6,870,930,26,4,4.0,6,80.39,82.67666666666666,89.10777777777778,86.97571428571428,81.58880597014925,After Lunch,1
2026-07-11,Saturday,1,10.00 AM,01.00 PM,HR Mock Interview,GUEST_EXT,3,MCA,A,Seminar Hall,103,103,100.0,,0.0,Practical,Yes,No,Yes,No,Sunny,15,600,780,27,4,5.0,1,,,,,81.58287128712873,Before Lunch,1
2026-07-11,Saturday,1,10.00 AM,01.00 PM,HR Mock Interview,GUEST_EXT,3,MCA,B,Seminar Hall,102,102,100.0,,0.0,Practical,Yes,No,Yes,No,Sunny,15,600,780,27,4,5.0,1,,,,,81.67359605911331,Before Lunch,1
2026-07-11,Saturday,2,01.30 PM,04.30 PM,HR Mock Interview,GUEST_EXT,3,MCA,A,Seminar Hall,103,103,100.0,100.0,0.5,Practical,Yes,No,Yes,No,Sunny,15,810,990,27,4,0.0,2,100.0,100.0,100.0,100.0,81.76343137254902,After Lunch,1
2026-07-11,Saturday,2,01.30 PM,04.30 PM,HR Mock Interview,GUEST_EXT,3,MCA,B,Seminar Hall,102,102,100.0,100.0,0.5,Practical,Yes,No,Yes,No,Sunny,15,810,990,27,4,0.0,2,100.0,100.0,100.0,100.0,81.85239024390245,After Lunch,1
2026-07-13,Monday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,70,67.96,74.76,0.0,Theory,Yes,No,Yes,No,Cloudy,12,510,570,29,5,2.0,1,74.76,77.34666666666666,90.25125000000001,84.22250000000001,81.94048543689321,Before Lunch,1
2026-07-13,Monday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,72,70.59,72.55,0.0,Theory,Yes,No,Yes,No,Cloudy,12,510,570,29,5,2.0,1,72.55,77.45,89.17666666666666,83.90666666666667,81.87294685990338,Before Lunch,1
2026-07-13,Monday,2,09.30 AM,10.30 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,72,69.9,75.73,0.0,Theory,Yes,No,Yes,No,Cloudy,5,570,630,29,5,0.0,2,75.73,76.05333333333334,85.76166666666667,79.61333333333333,81.81870192307693,Before Lunch,1
2026-07-13,Monday,2,09.30 AM,10.30 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,73,71.57,77.45,0.0,Theory,Yes,No,Yes,No,Cloudy,5,570,630,29,5,0.0,2,77.45,78.10333333333334,77.85916666666667,67.80833333333334,81.76167464114832,Before Lunch,1
2026-07-13,Monday,3,10.30 AM,11.30 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,72,69.9,69.9,0.0,Theory,Yes,No,Yes,No,Cloudy,5,630,690,29,5,0.0,3,69.9,73.78666666666668,84.54153846153847,78.22571428571429,81.71314285714286,Before Lunch,1
2026-07-13,Monday,3,10.30 AM,11.30 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,73,71.57,71.57,0.0,Theory,Yes,No,Yes,No,Cloudy,5,630,690,29,5,0.0,3,71.57,75.49,77.37538461538462,68.3457142857143,81.65715639810426,Before Lunch,1
2026-07-13,Monday,4,01.30 PM,02.30 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,69,66.99,72.82,2.0,Practical,Yes,No,Yes,No,Cloudy,11,810,870,29,5,0.0,4,72.82,77.99666666666666,85.11333333333333,72.82,81.60957547169811,After Lunch,1
2026-07-13,Monday,4,01.30 PM,02.30 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,65,63.73,75.49,2.0,Practical,Yes,No,Yes,No,Cloudy,11,810,870,29,5,0.0,4,75.49,82.35333333333334,85.94666666666666,75.49,81.54093896713616,After Lunch,1
2026-07-13,Monday,5,02.30 PM,03.30 PM,STQA Practical,"DPY, AAB",3,MCA,A,Computer Lab,103,69,66.99,66.99,0.0,Practical,Yes,No,Yes,No,Cloudy,11,870,930,29,5,0.0,5,66.99,70.87666666666667,82.52428571428571,70.87666666666667,81.45771028037383,After Lunch,1
2026-07-13,Monday,5,02.30 PM,03.30 PM,STQA Practical,"DPY, AAB",3,MCA,B,Computer Lab,102,65,63.73,63.73,0.0,Practical,Yes,No,Yes,No,Cloudy,11,870,930,29,5,0.0,5,63.73,71.57,82.77285714285713,71.57,81.39041860465116,After Lunch,1
2026-07-14,Tuesday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,75,72.82,67.96,0.0,Theory,Yes,No,No,No,Sunny,12,510,570,30,5,1.0,1,67.96,72.49333333333334,89.35960000000001,82.97153846153847,81.3086574074074,Before Lunch,1
2026-07-14,Tuesday,1,08.30 AM,09.30 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,78,76.47,70.59,0.0,Theory,Yes,No,No,No,Sunny,12,510,570,30,5,1.0,1,70.59,71.89666666666666,88.4332,82.88230769230769,81.26953917050692,Before Lunch,1
2026-07-14,Tuesday,2,09.30 AM,10.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,A,Computer Lab,103,80,77.67,80.58,0.0,Theory,Yes,No,No,No,Sunny,7,570,630,30,5,1.0,2,80.58,83.17,90.2925,86.796,81.24752293577981,Before Lunch,1
2026-07-14,Tuesday,2,09.30 AM,10.30 AM,Principles of Cloud Management & Security,SDM,3,MCA,B,Computer Lab,102,83,81.37,81.37,0.0,Theory,Yes,No,No,No,Sunny,7,570,630,30,5,1.0,2,81.37,83.00333333333333,90.07375,87.45,81.23118721461188,Before Lunch,1
